ROR ID	Label
02hfhf494	KuzSTU
02hfhf494	КузГТУ
002g4yr42	Gamal Abdel Nasser University of Conakry
002g4yr42	Université gamal abdel nasser de conakry
002g4yr42	UGANC
002g4yr42	University of Conakry
03yph8055	Changsha University of Science and Technology
03yph8055	长沙理工大学
03yph8055	CSUT
03yph8055	Chángshā Lǐgōng Dàxué
04tqrbk66	Hospital Universitario de Móstoles
00nn53y54	State Key Laboratory of Medical Neurobiology
00nn53y54	医学神经生物学国家重点实验室
00nn53y54	State Key Lab of Medical Neurobiology
03p14d497	University of Augsburg
03p14d497	Universität Augsburg
04q2jes40	University of Petroleum and Energy Studies
04q2jes40	पेट्रोलियम और ऊर्जा शिक्षा विश्वविद्यालय
04q2jes40	UPES
02rzqza52	University Ferhat Abbas of Setif
02rzqza52	Université Ferhat Abbas de Sétif
02rzqza52	جامعة فرحات عباس
02rzqza52	UFAS
02rzqza52	Université de Sétif
00by1q217	Roche (Switzerland)
00by1q217	Hoffmann-La Roche
00x0nkm13	Universidade Federal de Ciências da Saúde de Porto Alegre
00x0nkm13	Health Sciences Federal University of Porto Alegre
00x0nkm13	Universidad Federal de Ciencias de la Salud de Porto Alegre
00x0nkm13	UFCSPA
02vmnye06	Royal Military Academy
02vmnye06	Koninklijke Militaire
02vmnye06	Königliche Militärakademie
02vmnye06	École Royale Militaire
017xnm587	Soongsil University
017xnm587	숭실대학교
017xnm587	SSU
054n82381	Russian University of Cooperation
054n82381	Российский университет кооперации
048j11q41	Rohde & Schwarz (Germany)
03chnr738	Hope College
051659894	BP (United States)
051659894	British Petroleum
04j7b2v61	Ningxia University
04j7b2v61	宁夏大学
04j7b2v61	Níngxià Dàxué
05v9jqt67	South China Agricultural University
05v9jqt67	华南农业大学
05v9jqt67	SCAU
05v9jqt67	South China Agricultural College
03fnv7n42	Nanjing Xiaozhuang University
03fnv7n42	南京晓庄学院
005edt527	Capital Normal University
005edt527	首都师范大学
005edt527	CNU
005edt527	Shǒudū Shīfàn Dàxué
02zc6h894	Institute of Physico-Technical Problems of the North named VP Larionov
02zc6h894	Институт физико-технических проблем Севера В.П. Ларионов
02zc6h894	IFTPS
00taa2s29	University of Tripoli
00taa2s29	Università di Tripoli
00taa2s29	جامعة طرابلس
00taa2s29	Al Fateh University
03we2aj97	Medgar Evers College
03we2aj97	MEC
02mr3ar13	Shandong University of Technology
02mr3ar13	山东理工大学
02mr3ar13	SDTU
01nw6qk38	Institut de Chimie de la Matière Condensée de Bordeaux
01nw6qk38	ICMCB
05frpfj73	Binzhou University
05frpfj73	滨州学院
01sf06y89	Macquarie University
01nq33970	Instituto Tecnológico Superior Zacatecas Norte
01nq33970	ITSZN
01nq33970	ITS Zacatecas Norte
01nq33970	TecNM Campus Zacatecas Norte
01nq33970	TecNM Zacatecas Norte
01nq33970	Tecnológico Nacional de México Campus Zacatecas Norte
01nq33970	Tecnológico Nacional de México de Zacatecas Norte
03cznfh76	London Mathematical Laboratory
03cznfh76	LML
036b2ww28	Universidad de Málaga
036b2ww28	Universitat de Màlaga
036b2ww28	University of Malaga
036b2ww28	UMA
03esj4g97	FPT University
03esj4g97	Trường Đại học FPT
051kpcy16	Université de Caen Normandie
051kpcy16	University of Caen Normandy
051kpcy16	UNICAEN
051x4a456	Institute of Theoretical and Applied Electrodynamics
051x4a456	Институт теоретической и прикладной электродинамики РАН
051x4a456	Federal State Institution of Science Institute of Theoretical and Applied Electrodynamics, Russian Academy of Sciences
01vd7vb53	Hunan City University
01vd7vb53	湖南城市学院
01vd7vb53	Húnán Chéngshì Xuéyuàn
00vqxjy61	Breakthrough T1D
00vqxjy61	JDRF
00vqxjy61	Juvenile Diabetes Research Foundation
005k4dn45	University of Arkansas Medical Center
005k4dn45	UAMS
005k4dn45	UAMS Medical Center
005k4dn45	University Hospital of Arkansas
0483r5v56	Changshin University
0483r5v56	창신대학교
00gtmwv55	Bristol-Myers Squibb (United States)
00gtmwv55	BMS
022qmyy53	Research Institute for Advanced Computer Science
022qmyy53	RIACS
03dz8mb53	State Key Laboratory of Advanced Optical Communication Systems and Networks
03dz8mb53	区域光纤通信网与新型光通信系统国家重点实验室
03dz8mb53	State Key Lab of Advanced Optical Communication Systems and Networks
05nv2rz39	University of Eswatini
05nv2rz39	UNISWA
05nv2rz39	University of Swaziland
0027cag10	Danylo Halytsky Lviv National Medical University
0027cag10	Lwowski Narodowy Uniwersytet Medyczny im. Daniela Halickiego
0027cag10	Львовский национальный медицинский университет имени Данила Галицкого
0027cag10	Львівський національний медичний університет імені Данила Галицького
0027cag10	LNMU
0027cag10	Lvov State Medical Institute
01g0bw002	Tretyakov Gallery
01g0bw002	Государственная Третьяковская Галерея
01g0bw002	GTG
01g0bw002	State Tretyakov Gallery
02mph9k76	Laboratoire de Physique Théorique et Hautes Energies
02mph9k76	LPTHE
02mph9k76	Laboratory of Theoretical and High Energy Physics
01z1bn264	University of Languages and International Studies
01z1bn264	Trường Đại học Ngoại ngữ, Đại học Quốc gia Hà Nội
01z1bn264	ULIS
01z1bn264	College of Foreign Languages
0165s9m45	Kabardino-Balkar State Agrarian University
0165s9m45	Кабардино-Балкарский государственный аграрный университет имени В. М. Кокова
0165s9m45	KBGAU
01rtyzb94	Rensselaer Polytechnic Institute
01rtyzb94	RPI
01rtyzb94	Rensselaer Institute
01rtyzb94	Rensselaer School
02zsyt821	Jouf University
02zsyt821	Al Jouf University
02j46qs45	Masaryk University
02j46qs45	Masarykova univerzita
02j46qs45	MU
01kj2bm70	Newcastle University
01kj2bm70	University of Newcastle upon Tyne
01wp2jz98	European X-Ray Free-Electron Laser
01wp2jz98	European XFEL
04xzgfg07	Hospital Nacional de Parapléjicos
04xzgfg07	HNP
04xzgfg07	Hospital Nacional de Parapléjicos (SESCAM)
04xzgfg07	Hospital Nacional de Parapléjicos de Toledo
04m5bjk54	Instituut voor de Nederlandse Taal
04m5bjk54	Dutch Language Institute
04m5bjk54	INT
04m5bjk54	Institute for Dutch Lexicology
04m5bjk54	Instituut voor Nederlandse Lexicologie
03bea9k73	Ollscoil na Gaillimhe – University of Galway
03bea9k73	NUIG
03bea9k73	NUI Galway
03bea9k73	National University of Ireland, Galway
03bea9k73	Ollscoil na Gaillimhe
03bea9k73	Ollscoil na hÉireann, Gaillimh
03bea9k73	Queen’s College, Galway
03bea9k73	University College, Galway
03bea9k73	University of Galway
057cydn08	Hunan University of Technology and Business
057cydn08	湖南工商大学
057cydn08	HUC
057cydn08	HUTB
057cydn08	HUTC
057cydn08	Hunan University of Commerce
057cydn08	Hunan University of Technology and Commerce
057cydn08	湖南商学院
016md1z42	Samara Law Institute of the Federal Penitentiary Service of Russia
016md1z42	САМАРСКИЙ ЮРИДИЧЕСКИЙ ИНСТИТУТ ФСИН РОССИИ
02ftce284	Laboratoire Charles Coulomb
02ftce284	L2C
02ftce284	UMR 5221
04brn0b16	Catalent (United States)
04brn0b16	Catalent Biologics
04brn0b16	Catalent Pharma Solutions
01nzm5q36	ARC Centre of Excellence in Future Low-Energy Electronics Technologies
01nzm5q36	FLEET
043j0f473	German Center for Neurodegenerative Diseases
043j0f473	Deutsches Zentrum für Neurodegenerative Erkrankungen
043j0f473	DZNE
00x514t95	Hanbat National University
00x514t95	한밭대학교
01v10fv91	Sonora Institute of Technology
01v10fv91	Instituto Tecnológico de Sonora
01v10fv91	ITSON
01v10fv91	Instituto Justo Sierra
01v10fv91	Instituto Tecnológico del Noroeste
01v10fv91	Justo Sierra Institute
01v10fv91	Northwestern Institute of Technology
00cqpd580	Institut des Matériaux Jean Rouxel
00cqpd580	Institute of Materials Jean Rouxel
00cqpd580	IMN
00cqpd580	Institut des matériaux de Nantes Jean Rouxel
04kjcjc51	Brazilian Biosciences National Laboratory
04kjcjc51	Laboratório Nacional de Biociências
04kjcjc51	LNBio
02j9n6e35	ALBA Synchrotron (Spain)
0108wjw08	Anhui Jianzhu University
0108wjw08	安徽建筑工业学院
0108wjw08	AHJZU
052dmdr17	VinUniversity
052dmdr17	Trường Đại học VinUni
017zqws13	University of Minnesota
017zqws13	University of Minnesota, Twin Cities
05gqaka33	Martin Luther University Halle-Wittenberg
05gqaka33	Martin-Luther-Universität Halle-Wittenberg
05gqaka33	MLU
01w3yjx71	Rome International Center for Materials Science
01w3yjx71	RICMASS
03kgsv495	Bar-Ilan University
03kgsv495	جامعة بار إيلان
03kgsv495	BIU
02t1bej08	Monash Health
025xvn046	Sciences et Technologies de la Musique et du Son
025xvn046	Science and Technology of Music and Sound Laboratory
025xvn046	STMS
025xvn046	Lab Sciences et Technologies de la Musique et du Son
025xvn046	STMS Lab
02f99v835	German Primate Center
02f99v835	Deutsches Primatenzentrum
02f99v835	DPZ
02f99v835	Deutsches Primatenzentrum - Leibniz-Institut für Primatenforschung
02f99v835	German Primate Center – Leibniz Institute for Primate Research
05fwr8z16	Zhengzhou University of Light Industry
05fwr8z16	郑州轻工业学院
05fwr8z16	Zhèngzhōu Qīnggōngyè Dàxué
01cwqze88	National Institutes of Health
01cwqze88	NIH
01mqsmm97	Hospital Regional Universitario de Málaga
01mqsmm97	Hospital Regional de Málaga
021vseb03	Autonomous University of Tlaxcala
021vseb03	Universidad Autónoma de Tlaxcala
021vseb03	UATX
02mhbdp94	Universidad de Los Andes
02mhbdp94	University of Los Andes
02mhbdp94	Uniandes
02mhbdp94	University of los Andes
00nqqvk19	COMSATS University Islamabad
00nqqvk19	کومسٹس انسٹیٹیوٹ آف انفارمیشن ٹیکنالوجی
00nqqvk19	CIIT
00nqqvk19	COMSATS Institute of Information Technology
031v4g827	NXP (Belgium)
01vme4277	Albany State University
01vme4277	ASU
03msdt869	Institute of Plant and Animal Ecology
03msdt869	Институт экологии растений и животных УрО РАН [править | править вики-текст]
03msdt869	IPAE UB RAS
03msdt869	Institute of Plant and Animal Ecology, Ural Branch of the Russian Academy of Sciences [ Citation needed | edit wiki text ]
03265fv13	University College Cork
03265fv13	Coláiste na hOllscoile
03265fv13	UCC
03265fv13	Coláiste na hOllscoile Corcaigh
04kybmr51	S.I. Vavilov Institute for the History of Science and Technology
04kybmr51	Институт истории естествознания и техники имени С. И. Вавилова РАН
04kybmr51	IIET RAS
04kybmr51	Institute of the History of Science and Technology named after S. I. Vavilov of the Russian Academy of Sciences
001pj0680	Kuban State University of Physical Education, Sport and Tourism
001pj0680	Кубанский государственный университет физической культуры, спорта и туризма
008xxew50	Vrije Universiteit Amsterdam
008xxew50	VU
008xxew50	VU Amsterdam
012wxa772	Northern Illinois University
012wxa772	Universidad del Norte de Illinois
012wxa772	NIU
01tm6cn81	University of Gothenburg
01tm6cn81	Göteborgin yliopisto
01tm6cn81	Göteborgs universitet
00snfqn58	Fundação para a Ciência e Tecnologia
00snfqn58	Foundation for Science and Technology
00snfqn58	Fundação para a Ciência e a Tecnologia
00snfqn58	FCT
03cepne78	Institute of Engineering Thermophysics
03cepne78	Інститут технічної теплофізики НАН України
05vh67662	Instituto Tecnológico de Aeronáutica
05vh67662	Aeronautics Institute of Technology
05vh67662	ITA
048m9x696	Hansung University
048m9x696	한성대학교
048m9x696	Hansung Woman's University
02sf5td35	Macao Polytechnic University
02sf5td35	Universidade Politécnica de Macau
02sf5td35	澳門理工大學
02sf5td35	IPM
02sf5td35	MPI
02sf5td35	Instituto Politécnico de Macau
02sf5td35	Macau Polytechnic Institute
01qradn92	KEK Accelerator Laboratory
01qradn92	加速器研究施設
01qradn92	KEK ACCL
01qradn92	大学共同利用機関法人高エネルギー加速器研究機構加速器研究施設
00wk05f95	CeNTech
00wk05f95	Center for Nanotechnology
01bn89z48	Shanghai International Studies University
01bn89z48	上海外国语大学
01bn89z48	SISU
01bn89z48	上海外國語大學
05fw97k56	Siberian Federal University
05fw97k56	Сибирский федеральный университет
05fw97k56	Sibirskiĭ federalʹnyĭ universitet
02xtbq882	Institute of Theoretical Physics
02xtbq882	中国科学院理论物理研究所
02xtbq882	ITP
04fjtte88	Süleyman Demirel University
04fjtte88	Süleyman Demirel Üniversitesi
04fjtte88	Süleyman Dəmirəl Universiteti
04fjtte88	SDU
00yrf4e35	Osservatorio Astrofisico di Torino
00yrf4e35	Observatoire astronomique de turin
00yrf4e35	Osservatorio Astronomico di Torino
00yrf4e35	Osservatorio astronomico di Torino
02tv1yf50	Czech Academy of Sciences, Institute of Mathematics
02tv1yf50	Matematický ústav AV ČR
02tv1yf50	Matematický ústav AV ČR, v. v. i.
02tv1yf50	Matematický ústav AV ČR, veřejná výzkumná instituce
02tv1yf50	MÚ AV ČR
02tv1yf50	Czech Acad Sci, Inst Math
02tv1yf50	Institute of Mathematics CAS
02tv1yf50	Institute of Mathematics of the Czech Academy of Sciences
04c4hz115	Purdue University Fort Wayne
04c4hz115	PFW
03wqgqd89	Graphic Era University
03wqgqd89	ग्राफ़िक एरा विश्वविद्यालय
03wqgqd89	GEIT
03wqgqd89	Graphic Era Institute of Technology
01w0d5g70	University of Missouri–Kansas City
01w0d5g70	UMKC
00d7f8730	Shenyang University of Technology
00d7f8730	沈阳工业大学
00d7f8730	SUT
00d7f8730	Shenyang Mechanical and Electrical Engineering College
04wncat98	The Wistar Institute
04wncat98	The Wistar Institute Cancer Center
04wncat98	Wistar Cancer Center
04wncat98	Wistar Institute
04wncat98	Wistar Institute Cancer Center
02y8r3w10	Terra Quantum (Switzerland)
008eg1b26	Instituto Tecnológico Superior de Perote
008eg1b26	ITSPe
008eg1b26	Tec Perote
008eg1b26	Tecnológico Nacional de México campus Perote
01sfm2718	China Pharmaceutical University
01sfm2718	中国药科大学
01sfm2718	CPU
05gjd9170	Polytechnic University of the Valley of Mexico
05gjd9170	Universidad Politécnica del Valle de México
05gjd9170	UPVM
05k3sdc46	North Sichuan Medical University
